Subject,dis_loc,SOA,acc,target,targetSquare.ACC,targetSquare.CRESP,targetSquare.RESP,targetSquare.RT,Compatability,Age,Sex
6,above,350,1,lime,1,1,1,546,Incompatible,24,male
6,above,350,1,lime,1,1,1,384,Compatible,24,male
6,above,650,2,red,1,2,2,264,Compatible,24,male
6,above,950,1,lime,1,1,1,426,Incompatible,24,male
6,above,50,2,red,1,2,2,362,Incompatible,24,male
6,above,950,2,red,1,2,2,872,Compatible,24,male
6,above,50,2,red,1,2,2,470,Incompatible,24,male
6,above,650,2,red,1,2,2,339,Incompatible,24,male
6,above,350,2,red,1,2,2,458,Incompatible,24,male
6,above,350,1,lime,1,1,1,412,Incompatible,24,male
6,above,650,1,lime,1,1,1,308,Compatible,24,male
6,above,350,1,lime,1,1,1,317,Compatible,24,male
6,above,50,1,lime,0,1,2,416,Incompatible,24,male
6,above,950,2,red,1,2,2,334,Incompatible,24,male
6,above,50,1,lime,1,1,1,400,Compatible,24,male
6,above,950,2,red,1,2,2,357,Incompatible,24,male
6,above,650,2,red,1,2,2,351,Incompatible,24,male
6,above,950,1,lime,1,1,1,285,Compatible,24,male
6,above,650,1,lime,0,1,2,490,Incompatible,24,male
6,above,950,1,lime,1,1,1,868,Compatible,24,male
6,above,650,1,lime,0,1,2,546,Incompatible,24,male
6,above,50,1,lime,1,1,1,574,Incompatible,24,male
6,above,350,2,red,1,2,2,404,Compatible,24,male
6,above,650,1,lime,1,1,1,300,Compatible,24,male
6,above,950,2,red,1,2,2,268,Compatible,24,male
6,above,650,2,red,1,2,2,314,Compatible,24,male
6,above,50,2,red,1,2,2,389,Compatible,24,male
6,above,50,2,red,1,2,2,334,Compatible,24,male
6,above,350,2,red,1,2,2,325,Compatible,24,male
6,above,50,1,lime,1,1,1,479,Incompatible,24,male
6,above,650,2,red,1,2,2,332,Compatible,24,male
6,above,350,1,lime,1,1,1,467,Compatible,24,male
6,above,50,2,red,1,2,2,409,Incompatible,24,male
6,above,650,1,lime,1,1,1,289,Compatible,24,male
6,above,650,2,red,1,2,2,390,Incompatible,24,male
6,above,350,2,red,1,2,2,458,Incompatible,24,male
6,above,350,1,lime,1,1,1,365,Incompatible,24,male
6,above,950,2,red,1,2,2,674,Compatible,24,male
6,above,50,1,lime,1,1,1,383,Compatible,24,male
6,above,950,1,lime,1,1,1,244,Compatible,24,male
6,above,350,2,red,1,2,2,343,Incompatible,24,male
6,above,650,1,lime,1,1,1,434,Incompatible,24,male
6,above,650,1,lime,1,1,1,497,Compatible,24,male
6,above,650,1,lime,0,1,2,374,Incompatible,24,male
6,above,650,2,red,1,2,2,282,Compatible,24,male
6,above,950,2,red,1,2,2,419,Incompatible,24,male
6,above,650,2,red,1,2,2,546,Incompatible,24,male
6,above,50,1,lime,1,1,1,620,Compatible,24,male
6,above,950,1,lime,1,1,1,384,Compatible,24,male
6,above,350,1,lime,1,1,1,605,Incompatible,24,male
6,above,50,2,red,1,2,2,885,Compatible,24,male
6,above,950,2,red,0,2,1,566,Incompatible,24,male
6,above,950,1,lime,1,1,1,1141,Incompatible,24,male
6,above,350,2,red,1,2,2,756,Compatible,24,male
6,above,350,1,lime,1,1,1,515,Compatible,24,male
6,above,50,2,red,1,2,2,542,Incompatible,24,male
6,above,50,2,red,1,2,2,505,Compatible,24,male
6,above,950,1,lime,1,1,1,497,Incompatible,24,male
6,above,350,2,red,1,2,2,322,Compatible,24,male
6,above,50,1,lime,1,1,1,397,Incompatible,24,male
6,above,950,2,red,1,2,2,634,Compatible,24,male
6,above,650,2,red,1,2,2,389,Compatible,24,male
6,above,350,1,lime,1,1,1,385,Compatible,24,male
6,above,350,1,lime,1,1,1,454,Incompatible,24,male
6,above,350,2,red,1,2,2,400,Incompatible,24,male
6,above,50,1,lime,1,1,1,401,Compatible,24,male
6,above,650,2,red,1,2,2,249,Compatible,24,male
6,above,350,1,lime,1,1,1,259,Compatible,24,male
6,above,50,1,lime,1,1,1,369,Compatible,24,male
6,above,50,2,red,1,2,2,338,Compatible,24,male
6,above,950,1,lime,1,1,1,289,Compatible,24,male
6,above,950,1,lime,1,1,1,522,Incompatible,24,male
6,above,950,1,lime,1,1,1,554,Incompatible,24,male
6,above,650,1,lime,1,1,1,460,Incompatible,24,male
6,above,950,2,red,1,2,2,367,Compatible,24,male
6,above,650,1,lime,1,1,1,376,Compatible,24,male
6,above,50,2,red,1,2,2,417,Compatible,24,male
6,above,950,2,red,1,2,2,292,Incompatible,24,male
6,above,50,1,lime,1,1,1,385,Incompatible,24,male
6,above,950,2,red,1,2,2,358,Incompatible,24,male
6,above,350,1,lime,1,1,1,356,Incompatible,24,male
6,above,50,2,red,1,2,2,398,Incompatible,24,male
6,above,950,2,red,1,2,2,275,Compatible,24,male
6,above,50,2,red,1,2,2,376,Incompatible,24,male
6,above,650,1,lime,1,1,1,330,Incompatible,24,male
6,above,650,2,red,1,2,2,317,Incompatible,24,male
6,above,350,2,red,1,2,2,341,Incompatible,24,male
6,above,350,2,red,1,2,2,299,Compatible,24,male
6,above,50,1,lime,1,1,1,376,Incompatible,24,male
6,above,650,1,lime,1,1,1,537,Compatible,24,male
6,above,350,2,red,1,2,2,328,Compatible,24,male
6,above,950,1,lime,1,1,1,248,Compatible,24,male
6,above,650,2,red,1,2,2,414,Incompatible,24,male
6,above,50,2,red,1,2,2,436,Compatible,24,male
6,above,650,1,lime,1,1,1,394,Incompatible,24,male
6,above,350,1,lime,0,1,2,406,Incompatible,24,male
6,above,650,2,red,1,2,2,280,Compatible,24,male
6,above,50,1,lime,1,1,1,397,Compatible,24,male
6,above,350,1,lime,1,1,1,410,Incompatible,24,male
6,above,50,1,lime,1,1,1,450,Incompatible,24,male
6,above,50,1,lime,1,1,1,464,Compatible,24,male
6,above,950,2,red,1,2,2,330,Incompatible,24,male
6,above,950,1,lime,1,1,1,466,Compatible,24,male
6,above,950,1,lime,1,1,1,491,Incompatible,24,male
6,above,50,1,lime,1,1,1,456,Incompatible,24,male
6,above,950,1,lime,1,1,1,395,Incompatible,24,male
6,above,350,1,lime,1,1,1,399,Compatible,24,male
6,above,650,2,red,1,2,2,248,Compatible,24,male
6,above,50,2,red,1,2,2,350,Compatible,24,male
6,above,350,2,red,1,2,2,517,Compatible,24,male
6,above,350,2,red,1,2,2,556,Compatible,24,male
6,above,950,2,red,1,2,2,690,Incompatible,24,male
6,above,650,1,lime,1,1,1,487,Compatible,24,male
6,above,350,1,lime,1,1,1,535,Compatible,24,male
6,above,950,2,red,1,2,2,278,Compatible,24,male
6,above,950,1,lime,1,1,1,408,Compatible,24,male
6,above,350,2,red,1,2,2,364,Incompatible,24,male
6,above,950,2,red,1,2,2,330,Compatible,24,male
6,above,350,2,red,1,2,2,386,Incompatible,24,male
6,above,650,1,lime,1,1,1,515,Incompatible,24,male
6,above,50,2,red,1,2,2,606,Incompatible,24,male
6,above,650,1,lime,1,1,1,407,Compatible,24,male
6,above,50,2,red,1,2,2,391,Incompatible,24,male
6,above,650,2,red,1,2,2,480,Incompatible,24,male
6,above,650,2,red,1,2,2,429,Incompatible,24,male
6,above,350,1,lime,1,1,1,403,Compatible,24,male
6,above,50,1,lime,1,1,1,363,Compatible,24,male
6,above,650,1,lime,1,1,1,309,Compatible,24,male
6,above,50,2,red,1,2,2,393,Incompatible,24,male
6,above,50,1,lime,1,1,1,513,Incompatible,24,male
6,above,650,1,lime,1,1,1,310,Incompatible,24,male
6,above,350,1,lime,1,1,1,421,Compatible,24,male
6,above,650,1,lime,1,1,1,444,Incompatible,24,male
6,above,950,1,lime,1,1,1,359,Compatible,24,male
6,above,950,1,lime,1,1,1,342,Compatible,24,male
6,above,650,2,red,1,2,2,313,Compatible,24,male
6,above,350,2,red,1,2,2,401,Incompatible,24,male
6,above,650,1,lime,1,1,1,425,Compatible,24,male
6,above,350,2,red,1,2,2,293,Compatible,24,male
6,above,650,2,red,1,2,2,377,Incompatible,24,male
6,above,350,1,lime,1,1,1,415,Incompatible,24,male
6,above,950,2,red,1,2,2,283,Compatible,24,male
6,above,950,2,red,1,2,2,484,Incompatible,24,male
6,above,50,1,lime,1,1,1,449,Incompatible,24,male
6,above,650,2,red,1,2,2,391,Incompatible,24,male
6,above,950,1,lime,1,1,1,420,Incompatible,24,male
6,above,50,2,red,1,2,2,420,Compatible,24,male
6,above,50,2,red,1,2,2,379,Compatible,24,male
6,above,650,2,red,1,2,2,269,Compatible,24,male
6,above,350,1,lime,1,1,1,437,Incompatible,24,male
6,above,950,2,red,1,2,2,392,Incompatible,24,male
6,above,50,2,red,1,2,2,449,Incompatible,24,male
6,above,50,1,lime,1,1,1,392,Compatible,24,male
6,above,950,1,lime,0,1,2,236,Incompatible,24,male
6,above,350,2,red,1,2,2,496,Incompatible,24,male
6,above,350,2,red,1,2,2,401,Compatible,24,male
6,above,950,2,red,1,2,2,374,Compatible,24,male
6,above,350,2,red,1,2,2,395,Incompatible,24,male
6,above,350,1,lime,1,1,1,440,Incompatible,24,male
6,above,50,1,lime,1,1,1,391,Compatible,24,male
6,above,950,2,red,1,2,2,260,Compatible,24,male
6,above,650,2,red,1,2,2,330,Incompatible,24,male
6,above,650,2,red,1,2,2,374,Compatible,24,male
6,above,950,2,red,1,2,2,435,Incompatible,24,male
6,above,50,2,red,1,2,2,410,Incompatible,24,male
6,above,650,1,lime,1,1,1,314,Compatible,24,male
6,above,650,2,red,1,2,2,351,Incompatible,24,male
6,above,50,1,lime,1,1,1,464,Incompatible,24,male
6,above,950,2,red,1,2,2,346,Incompatible,24,male
6,above,350,2,red,1,2,2,473,Incompatible,24,male
6,above,50,2,red,0,2,1,462,Compatible,24,male
6,above,350,2,red,1,2,2,617,Compatible,24,male
6,above,350,1,lime,1,1,1,509,Compatible,24,male
6,above,50,1,lime,1,1,1,545,Compatible,24,male
6,above,650,1,lime,1,1,1,348,Compatible,24,male
6,above,350,1,lime,1,1,1,340,Compatible,24,male
6,above,950,1,lime,1,1,1,362,Incompatible,24,male
6,above,50,2,red,1,2,2,380,Compatible,24,male
6,above,950,1,lime,1,1,1,377,Compatible,24,male
6,above,50,1,lime,1,1,1,483,Incompatible,24,male
6,above,950,1,lime,1,1,1,492,Incompatible,24,male
6,above,50,2,red,1,2,2,393,Incompatible,24,male
6,above,950,2,red,1,2,2,470,Compatible,24,male
6,above,350,1,lime,1,1,1,407,Incompatible,24,male
6,above,650,2,red,1,2,2,271,Compatible,24,male
6,above,950,1,lime,1,1,1,312,Compatible,24,male
6,above,650,1,lime,1,1,1,580,Incompatible,24,male
6,above,350,2,red,1,2,2,354,Compatible,24,male
6,above,650,1,lime,1,1,1,460,Incompatible,24,male
7,below,350,1,red,1,1,1,531,Incompatible,26,female
7,below,350,2,lime,1,2,2,338,Incompatible,26,female
7,below,950,2,lime,1,2,2,409,Compatible,26,female
7,below,950,1,red,1,1,1,254,Compatible,26,female
7,below,650,2,lime,1,2,2,348,Incompatible,26,female
7,below,650,2,lime,1,2,2,414,Compatible,26,female
7,below,50,1,red,1,1,1,422,Compatible,26,female
7,below,650,1,red,1,1,1,350,Incompatible,26,female
7,below,50,1,red,1,1,1,432,Incompatible,26,female
7,below,50,1,red,1,1,1,414,Incompatible,26,female
7,below,650,1,red,1,1,1,327,Compatible,26,female
7,below,950,2,lime,1,2,2,334,Incompatible,26,female
7,below,350,2,lime,1,2,2,437,Incompatible,26,female
7,below,350,1,red,1,1,1,440,Incompatible,26,female
7,below,350,1,red,1,1,1,691,Compatible,26,female
7,below,650,2,lime,1,2,2,272,Incompatible,26,female
7,below,50,2,lime,1,2,2,429,Incompatible,26,female
7,below,650,1,red,1,1,1,285,Compatible,26,female
7,below,50,2,lime,1,2,2,457,Incompatible,26,female
7,below,950,1,red,1,1,1,267,Incompatible,26,female
7,below,50,2,lime,1,2,2,488,Compatible,26,female
7,below,950,2,lime,1,2,2,329,Compatible,26,female
7,below,50,2,lime,0,2,1,565,Compatible,26,female
7,below,350,2,lime,1,2,2,381,Compatible,26,female
7,below,350,1,red,1,1,1,522,Compatible,26,female
7,below,650,2,lime,1,2,2,445,Compatible,26,female
7,below,50,1,red,1,1,1,716,Compatible,26,female
7,below,350,2,lime,1,2,2,444,Compatible,26,female
7,below,650,1,red,0,1,2,459,Incompatible,26,female
7,below,950,1,red,1,1,1,645,Incompatible,26,female
7,below,950,1,red,1,1,1,304,Compatible,26,female
7,below,950,2,lime,0,2,1,224,Incompatible,26,female
7,below,50,2,lime,1,2,2,477,Compatible,26,female
7,below,950,2,lime,1,2,2,439,Compatible,26,female
7,below,350,2,lime,1,2,2,393,Incompatible,26,female
7,below,350,2,lime,1,2,2,518,Compatible,26,female
7,below,950,2,lime,1,2,2,318,Compatible,26,female
7,below,650,2,lime,1,2,2,442,Incompatible,26,female
7,below,50,2,lime,1,2,2,408,Incompatible,26,female
7,below,50,1,red,1,1,1,792,Incompatible,26,female
7,below,350,2,lime,1,2,2,476,Compatible,26,female
7,below,50,1,red,0,1,2,466,Compatible,26,female
7,below,650,1,red,1,1,1,289,Compatible,26,female
7,below,950,2,lime,1,2,2,370,Incompatible,26,female
7,below,650,1,red,1,1,1,308,Compatible,26,female
7,below,50,2,lime,1,2,2,456,Compatible,26,female
7,below,950,1,red,1,1,1,314,Compatible,26,female
7,below,650,2,lime,1,2,2,526,Compatible,26,female
7,below,950,1,red,1,1,1,382,Compatible,26,female
7,below,50,1,red,1,1,1,598,Compatible,26,female
7,below,950,1,red,1,1,1,459,Incompatible,26,female
7,below,350,1,red,0,1,2,605,Incompatible,26,female
7,below,650,2,lime,1,2,2,479,Incompatible,26,female
7,below,950,1,red,1,1,1,345,Incompatible,26,female
7,below,50,1,red,0,1,2,732,Incompatible,26,female
7,below,350,1,red,1,1,1,434,Incompatible,26,female
7,below,950,2,lime,1,2,2,341,Incompatible,26,female
7,below,650,1,red,1,1,1,424,Incompatible,26,female
7,below,650,1,red,0,1,2,336,Incompatible,26,female
7,below,50,2,lime,0,2,1,484,Incompatible,26,female
7,below,650,2,lime,0,2,1,356,Compatible,26,female
7,below,350,2,lime,1,2,2,404,Incompatible,26,female
7,below,350,1,red,1,1,1,391,Compatible,26,female
7,below,350,1,red,1,1,1,500,Compatible,26,female
7,below,50,2,lime,1,2,2,440,Incompatible,26,female
7,below,50,2,lime,1,2,2,527,Compatible,26,female
7,below,50,2,lime,1,2,2,290,Compatible,26,female
7,below,350,1,red,1,1,1,403,Incompatible,26,female
7,below,350,1,red,1,1,1,559,Incompatible,26,female
7,below,950,1,red,1,1,1,558,Incompatible,26,female
7,below,50,1,red,1,1,1,464,Incompatible,26,female
7,below,350,2,lime,1,2,2,354,Compatible,26,female
7,below,350,2,lime,1,2,2,368,Incompatible,26,female
7,below,350,2,lime,1,2,2,414,Compatible,26,female
7,below,650,1,red,1,1,1,374,Compatible,26,female
7,below,350,2,lime,1,2,2,395,Incompatible,26,female
7,below,50,1,red,1,1,1,548,Incompatible,26,female
7,below,650,1,red,1,1,1,671,Incompatible,26,female
7,below,650,1,red,1,1,1,349,Compatible,26,female
7,below,950,2,lime,1,2,2,387,Incompatible,26,female
7,below,950,2,lime,0,2,1,328,Compatible,26,female
7,below,50,1,red,1,1,1,373,Compatible,26,female
7,below,50,1,red,1,1,1,534,Compatible,26,female
7,below,950,2,lime,1,2,2,365,Compatible,26,female
7,below,650,2,lime,1,2,2,382,Incompatible,26,female
7,below,650,2,lime,1,2,2,471,Compatible,26,female
7,below,650,1,red,1,1,1,517,Incompatible,26,female
7,below,950,1,red,0,1,2,517,Compatible,26,female
7,below,650,2,lime,1,2,2,522,Compatible,26,female
7,below,950,2,lime,1,2,2,434,Incompatible,26,female
7,below,50,2,lime,1,2,2,641,Incompatible,26,female
7,below,950,1,red,0,1,2,460,Incompatible,26,female
7,below,650,2,lime,0,2,1,412,Incompatible,26,female
7,below,350,1,red,1,1,1,385,Compatible,26,female
7,below,350,1,red,1,1,1,566,Compatible,26,female
7,below,950,1,red,1,1,1,556,Compatible,26,female
7,below,350,1,red,0,1,2,492,Compatible,26,female
7,below,350,2,lime,1,2,2,542,Compatible,26,female
7,below,350,2,lime,1,2,2,573,Incompatible,26,female
7,below,50,2,lime,1,2,2,415,Compatible,26,female
7,below,650,1,red,1,1,1,343,Compatible,26,female
7,below,350,2,lime,0,2,1,406,Compatible,26,female
7,below,950,2,lime,1,2,2,546,Incompatible,26,female
7,below,50,1,red,0,1,2,717,Compatible,26,female
7,below,50,2,lime,1,2,2,571,Compatible,26,female
7,below,350,1,red,0,1,2,473,Incompatible,26,female
7,below,650,2,lime,1,2,2,672,Compatible,26,female
7,below,650,2,lime,0,2,1,437,Compatible,26,female
7,below,650,1,red,0,1,2,510,Incompatible,26,female
7,below,650,2,lime,1,2,2,948,Incompatible,26,female
7,below,950,1,red,1,1,1,554,Compatible,26,female
7,below,50,1,red,1,1,1,797,Compatible,26,female
7,below,650,1,red,1,1,1,326,Incompatible,26,female
7,below,950,1,red,1,1,1,645,Compatible,26,female
7,below,950,2,lime,1,2,2,1336,Incompatible,26,female
7,below,650,1,red,1,1,1,491,Compatible,26,female
7,below,50,1,red,1,1,1,512,Incompatible,26,female
7,below,950,1,red,1,1,1,448,Incompatible,26,female
7,below,650,2,lime,1,2,2,398,Incompatible,26,female
7,below,950,2,lime,0,2,1,626,Compatible,26,female
7,below,950,2,lime,0,2,1,296,Compatible,26,female
7,below,50,2,lime,1,2,2,567,Incompatible,26,female
7,below,50,1,red,1,1,1,481,Incompatible,26,female
7,below,350,1,red,0,1,2,570,Compatible,26,female
7,below,50,2,lime,1,2,2,534,Incompatible,26,female
7,below,350,1,red,1,1,1,573,Incompatible,26,female
7,below,350,2,lime,1,2,2,498,Incompatible,26,female
7,below,950,1,red,1,1,1,290,Incompatible,26,female
7,below,650,2,lime,1,2,2,372,Compatible,26,female
7,below,950,1,red,1,1,1,313,Compatible,26,female
7,below,50,1,red,0,1,2,485,Incompatible,26,female
7,below,950,1,red,1,1,1,497,Incompatible,26,female
7,below,650,1,red,1,1,1,829,Incompatible,26,female
7,below,50,2,lime,1,2,2,420,Incompatible,26,female
7,below,350,1,red,0,1,2,464,Compatible,26,female
7,below,350,1,red,1,1,1,636,Incompatible,26,female
7,below,950,1,red,0,1,2,631,Incompatible,26,female
7,below,650,1,red,1,1,1,392,Incompatible,26,female
7,below,350,2,lime,0,2,1,549,Incompatible,26,female
7,below,650,2,lime,1,2,2,624,Compatible,26,female
7,below,50,2,lime,1,2,2,567,Compatible,26,female
7,below,650,2,lime,1,2,2,441,Incompatible,26,female
7,below,50,2,lime,1,2,2,535,Compatible,26,female
7,below,50,1,red,1,1,1,706,Compatible,26,female
7,below,950,2,lime,1,2,2,419,Incompatible,26,female
7,below,350,1,red,1,1,1,454,Incompatible,26,female
7,below,350,1,red,0,1,2,672,Compatible,26,female
7,below,650,1,red,1,1,1,353,Compatible,26,female
7,below,950,2,lime,1,2,2,631,Compatible,26,female
7,below,50,1,red,1,1,1,462,Compatible,26,female
7,below,50,1,red,1,1,1,540,Incompatible,26,female
7,below,650,1,red,1,1,1,503,Compatible,26,female
7,below,950,2,lime,1,2,2,399,Incompatible,26,female
7,below,950,1,red,0,1,2,499,Compatible,26,female
7,below,350,2,lime,0,2,1,445,Compatible,26,female
7,below,950,2,lime,1,2,2,347,Compatible,26,female
7,below,50,2,lime,1,2,2,645,Incompatible,26,female
7,below,650,2,lime,1,2,2,596,Incompatible,26,female
7,below,350,2,lime,1,2,2,481,Incompatible,26,female
7,below,350,2,lime,1,2,2,498,Compatible,26,female
7,below,350,2,lime,1,2,2,691,Incompatible,26,female
7,below,650,1,red,1,1,1,400,Incompatible,26,female
7,below,950,1,red,1,1,1,516,Incompatible,26,female
7,below,50,2,lime,1,2,2,488,Incompatible,26,female
7,below,650,2,lime,1,2,2,405,Compatible,26,female
7,below,350,1,red,1,1,1,521,Incompatible,26,female
7,below,50,1,red,1,1,1,852,Incompatible,26,female
7,below,50,1,red,1,1,1,475,Incompatible,26,female
7,below,650,1,red,1,1,1,432,Incompatible,26,female
7,below,350,2,lime,1,2,2,579,Compatible,26,female
7,below,350,2,lime,1,2,2,560,Compatible,26,female
7,below,950,2,lime,1,2,2,518,Incompatible,26,female
7,below,350,1,red,0,1,2,589,Compatible,26,female
7,below,50,2,lime,1,2,2,640,Incompatible,26,female
7,below,950,2,lime,0,2,1,651,Compatible,26,female
7,below,50,1,red,0,1,2,452,Compatible,26,female
7,below,50,1,red,1,1,1,700,Compatible,26,female
7,below,950,2,lime,1,2,2,484,Compatible,26,female
7,below,350,1,red,1,1,1,669,Compatible,26,female
7,below,350,2,lime,1,2,2,375,Incompatible,26,female
7,below,950,1,red,0,1,2,468,Incompatible,26,female
7,below,950,1,red,1,1,1,584,Compatible,26,female
7,below,650,2,lime,1,2,2,649,Incompatible,26,female
7,below,650,1,red,1,1,1,647,Compatible,26,female
7,below,650,2,lime,1,2,2,310,Compatible,26,female
7,below,650,2,lime,1,2,2,442,Incompatible,26,female
7,below,950,1,red,0,1,2,549,Compatible,26,female
7,below,50,2,lime,1,2,2,873,Compatible,26,female
7,below,950,2,lime,1,2,2,459,Incompatible,26,female
7,below,650,1,red,1,1,1,505,Compatible,26,female
7,below,50,2,lime,1,2,2,725,Compatible,26,female
7,below,350,1,red,1,1,1,596,Incompatible,26,female
7,below,650,2,lime,1,2,2,448,Compatible,26,female
7,below,950,1,red,1,1,1,234,Incompatible,26,female
7,below,650,1,red,0,1,2,433,Incompatible,26,female
7,below,650,1,red,1,1,1,483,Compatible,26,female
7,below,350,1,red,1,1,1,580,Incompatible,26,female
7,below,950,2,lime,1,2,2,313,Compatible,26,female
7,below,50,2,lime,1,2,2,621,Compatible,26,female
7,below,650,2,lime,1,2,2,332,Compatible,26,female
7,below,650,2,lime,1,2,2,431,Incompatible,26,female
7,below,350,1,red,1,1,1,482,Compatible,26,female
7,below,50,1,red,0,1,2,655,Compatible,26,female
7,below,650,1,red,1,1,1,575,Compatible,26,female
7,below,350,2,lime,1,2,2,453,Incompatible,26,female
7,below,50,1,red,0,1,2,1411,Incompatible,26,female
7,below,350,1,red,0,1,2,593,Compatible,26,female
7,below,50,1,red,1,1,1,887,Compatible,26,female
7,below,650,1,red,1,1,1,508,Incompatible,26,female
7,below,350,2,lime,1,2,2,428,Incompatible,26,female
7,below,950,1,red,1,1,1,344,Compatible,26,female
7,below,950,1,red,1,1,1,471,Compatible,26,female
7,below,350,2,lime,1,2,2,287,Compatible,26,female
7,below,50,2,lime,1,2,2,604,Incompatible,26,female
7,below,50,2,lime,1,2,2,492,Compatible,26,female
7,below,950,2,lime,1,2,2,477,Incompatible,26,female
7,below,950,2,lime,1,2,2,599,Compatible,26,female
7,below,950,1,red,1,1,1,963,Incompatible,26,female
7,below,350,1,red,1,1,1,618,Incompatible,26,female
7,below,50,1,red,1,1,1,625,Incompatible,26,female
7,below,950,2,lime,1,2,2,397,Incompatible,26,female
7,below,350,2,lime,0,2,1,378,Compatible,26,female
7,below,50,2,lime,1,2,2,556,Incompatible,26,female
7,below,650,2,lime,1,2,2,494,Incompatible,26,female
7,below,950,1,red,1,1,1,723,Incompatible,26,female
7,below,650,2,lime,1,2,2,383,Incompatible,26,female
7,below,950,2,lime,1,2,2,508,Compatible,26,female
7,below,350,2,lime,1,2,2,508,Compatible,26,female
7,below,50,1,red,1,1,1,568,Compatible,26,female
7,below,350,1,red,1,1,1,646,Incompatible,26,female
7,below,950,1,red,0,1,2,721,Compatible,26,female
7,below,650,1,red,1,1,1,487,Compatible,26,female
7,below,650,1,red,1,1,1,252,Compatible,26,female
7,below,50,1,red,1,1,1,513,Incompatible,26,female
7,below,950,2,lime,1,2,2,402,Incompatible,26,female
7,below,950,1,red,1,1,1,550,Incompatible,26,female
7,below,50,2,lime,1,2,2,568,Compatible,26,female
7,below,650,1,red,0,1,2,426,Incompatible,26,female
7,below,350,2,lime,1,2,2,575,Incompatible,26,female
7,below,650,2,lime,1,2,2,521,Compatible,26,female
7,below,950,1,red,1,1,1,392,Compatible,26,female
7,below,50,2,lime,1,2,2,489,Incompatible,26,female
7,below,350,2,lime,1,2,2,482,Incompatible,26,female
7,below,350,1,red,1,1,1,515,Incompatible,26,female
7,below,50,1,red,0,1,2,486,Compatible,26,female
7,below,50,1,red,1,1,1,526,Incompatible,26,female
7,below,650,2,lime,0,2,1,786,Compatible,26,female
7,below,950,2,lime,1,2,2,489,Incompatible,26,female
7,below,650,1,red,1,1,1,406,Incompatible,26,female
7,below,650,2,lime,1,2,2,479,Incompatible,26,female
7,below,350,2,lime,0,2,1,512,Compatible,26,female
7,below,350,1,red,1,1,1,538,Compatible,26,female
7,below,950,2,lime,1,2,2,697,Compatible,26,female
7,below,50,2,lime,1,2,2,534,Compatible,26,female
7,below,350,1,red,1,1,1,405,Compatible,26,female
7,below,50,2,lime,1,2,2,516,Incompatible,26,female
8,below,650,1,lime,1,1,1,445,Incompatible,20,female
8,below,650,1,lime,1,1,1,300,Compatible,20,female
8,below,950,2,red,1,2,2,404,Compatible,20,female
8,below,50,1,lime,1,1,1,556,Incompatible,20,female
8,below,950,2,red,1,2,2,394,Incompatible,20,female
8,below,350,2,red,1,2,2,351,Incompatible,20,female
8,below,950,1,lime,1,1,1,566,Incompatible,20,female
8,below,950,1,lime,1,1,1,515,Incompatible,20,female
8,below,650,2,red,0,2,1,495,Compatible,20,female
8,below,350,1,lime,1,1,1,601,Incompatible,20,female
8,below,950,2,red,1,2,2,702,Incompatible,20,female
8,below,650,1,lime,1,1,1,442,Compatible,20,female
8,below,50,2,red,1,2,2,745,Incompatible,20,female
8,below,650,2,red,1,2,2,379,Incompatible,20,female
8,below,350,1,lime,1,1,1,472,Compatible,20,female
8,below,50,1,lime,1,1,1,854,Incompatible,20,female
8,below,350,2,red,1,2,2,432,Compatible,20,female
8,below,50,2,red,1,2,2,567,Compatible,20,female
8,below,650,2,red,1,2,2,513,Incompatible,20,female
8,below,950,1,lime,1,1,1,409,Compatible,20,female
8,below,50,1,lime,0,1,2,857,Compatible,20,female
8,below,350,2,red,1,2,2,556,Incompatible,20,female
8,below,350,1,lime,1,1,1,786,Compatible,20,female
8,below,950,2,red,1,2,2,503,Compatible,20,female
8,below,350,2,red,1,2,2,928,Compatible,20,female
8,below,650,1,lime,1,1,1,451,Incompatible,20,female
8,below,50,2,red,1,2,2,865,Incompatible,20,female
8,below,350,1,lime,1,1,1,723,Incompatible,20,female
8,below,50,1,lime,1,1,1,742,Compatible,20,female
8,below,50,2,red,1,2,2,609,Compatible,20,female
8,below,650,2,red,1,2,2,521,Compatible,20,female
8,below,950,1,lime,1,1,1,481,Compatible,20,female
8,below,650,2,red,1,2,2,690,Incompatible,20,female
8,below,350,1,lime,1,1,1,659,Incompatible,20,female
8,below,650,1,lime,1,1,1,569,Compatible,20,female
8,below,350,1,lime,1,1,1,615,Compatible,20,female
8,below,650,1,lime,1,1,1,519,Compatible,20,female
8,below,650,1,lime,1,1,1,571,Incompatible,20,female
8,below,350,2,red,0,2,1,424,Incompatible,20,female
8,below,950,2,red,1,2,2,462,Compatible,20,female
8,below,950,1,lime,1,1,1,513,Incompatible,20,female
8,below,950,2,red,1,2,2,456,Compatible,20,female
8,below,350,2,red,1,2,2,482,Compatible,20,female
8,below,50,1,lime,1,1,1,639,Incompatible,20,female
8,below,950,2,red,1,2,2,418,Incompatible,20,female
8,below,50,2,red,1,2,2,657,Incompatible,20,female
8,below,650,2,red,1,2,2,328,Incompatible,20,female
8,below,50,2,red,1,2,2,491,Compatible,20,female
8,below,950,2,red,1,2,2,452,Incompatible,20,female
8,below,650,2,red,1,2,2,394,Compatible,20,female
8,below,50,1,lime,1,1,1,467,Compatible,20,female
8,below,950,1,lime,1,1,1,597,Incompatible,20,female
